ISU Two-body matrix elements
Operator: Toy
Relevant constants: None
Quantum numbers: s' = 1, j' = 1, t' = 0, s = 1, j = 1, t = 0
nmax = 200, lmax = 2, NMAX = 10, LMAX = 0
N	L	n	l	Np	Lp	np	lp	Matrix Element
5	0	102	1	5	0	102	1	2.000000
5	0	103	1	5	0	103	1	2.000000
5	0	104	1	5	0	104	1	2.000000
5	0	105	1	5	0	105	1	2.000000
5	0	106	1	5	0	106	1	2.000000
5	0	107	1	5	0	107	1	2.000000
5	0	108	1	5	0	108	1	2.000000
5	0	109	1	5	0	109	1	2.000000
5	0	110	1	5	0	110	1	2.000000
5	0	111	1	5	0	111	1	2.000000
5	0	112	1	5	0	112	1	2.000000
5	0	113	1	5	0	113	1	2.000000
5	0	114	1	5	0	114	1	2.000000
5	0	115	1	5	0	115	1	2.000000
5	0	116	1	5	0	116	1	2.000000
5	0	117	1	5	0	117	1	2.000000
5	0	118	1	5	0	118	1	2.000000
5	0	119	1	5	0	119	1	2.000000
5	0	120	1	5	0	120	1	2.000000
5	0	121	1	5	0	121	1	2.000000
5	0	122	1	5	0	122	1	2.000000
5	0	123	1	5	0	123	1	2.000000
5	0	124	1	5	0	124	1	2.000000
5	0	125	1	5	0	125	1	2.000000
5	0	126	1	5	0	126	1	2.000000
5	0	127	1	5	0	127	1	2.000000
5	0	128	1	5	0	128	1	2.000000
5	0	129	1	5	0	129	1	2.000000
5	0	130	1	5	0	130	1	2.000000
5	0	131	1	5	0	131	1	2.000000
5	0	132	1	5	0	132	1	2.000000
5	0	133	1	5	0	133	1	2.000000
5	0	134	1	5	0	134	1	2.000000
5	0	135	1	5	0	135	1	2.000000
5	0	136	1	5	0	136	1	2.000000
5	0	137	1	5	0	137	1	2.000000
5	0	138	1	5	0	138	1	2.000000
5	0	139	1	5	0	139	1	2.000000
5	0	140	1	5	0	140	1	2.000000
5	0	141	1	5	0	141	1	2.000000
5	0	142	1	5	0	142	1	2.000000
5	0	143	1	5	0	143	1	2.000000
5	0	144	1	5	0	144	1	2.000000
5	0	145	1	5	0	145	1	2.000000
5	0	146	1	5	0	146	1	2.000000
5	0	147	1	5	0	147	1	2.000000
5	0	148	1	5	0	148	1	2.000000
5	0	149	1	5	0	149	1	2.000000
5	0	150	1	5	0	150	1	2.000000
5	0	151	1	5	0	151	1	2.000000
5	0	152	1	5	0	152	1	2.000000
5	0	153	1	5	0	153	1	2.000000
5	0	154	1	5	0	154	1	2.000000
5	0	155	1	5	0	155	1	2.000000
5	0	156	1	5	0	156	1	2.000000
5	0	157	1	5	0	157	1	2.000000
5	0	158	1	5	0	158	1	2.000000
5	0	159	1	5	0	159	1	2.000000
5	0	160	1	5	0	160	1	2.000000
5	0	161	1	5	0	161	1	2.000000
5	0	162	1	5	0	162	1	2.000000
5	0	163	1	5	0	163	1	2.000000
5	0	164	1	5	0	164	1	2.000000
5	0	165	1	5	0	165	1	2.000000
5	0	166	1	5	0	166	1	2.000000
5	0	167	1	5	0	167	1	2.000000
5	0	168	1	5	0	168	1	2.000000
5	0	169	1	5	0	169	1	2.000000
5	0	170	1	5	0	170	1	2.000000
5	0	171	1	5	0	171	1	2.000000
5	0	172	1	5	0	172	1	2.000000
5	0	173	1	5	0	173	1	2.000000
5	0	174	1	5	0	174	1	2.000000
5	0	175	1	5	0	175	1	2.000000
5	0	176	1	5	0	176	1	2.000000
5	0	177	1	5	0	177	1	2.000000
5	0	178	1	5	0	178	1	2.000000
5	0	179	1	5	0	179	1	2.000000
5	0	180	1	5	0	180	1	2.000000
5	0	181	1	5	0	181	1	2.000000
5	0	182	1	5	0	182	1	2.000000
5	0	183	1	5	0	183	1	2.000000
5	0	184	1	5	0	184	1	2.000000
5	0	185	1	5	0	185	1	2.000000
5	0	186	1	5	0	186	1	2.000000
5	0	187	1	5	0	187	1	2.000000
5	0	188	1	5	0	188	1	2.000000
5	0	189	1	5	0	189	1	2.000000
5	0	190	1	5	0	190	1	2.000000
5	0	191	1	5	0	191	1	2.000000
5	0	192	1	5	0	192	1	2.000000
5	0	193	1	5	0	193	1	2.000000
5	0	194	1	5	0	194	1	2.000000
5	0	195	1	5	0	195	1	2.000000
5	0	196	1	5	0	196	1	2.000000
5	0	197	1	5	0	197	1	2.000000
5	0	198	1	5	0	198	1	2.000000
5	0	199	1	5	0	199	1	2.000000
5	0	200	1	5	0	200	1	2.000000
6	0	0	1	6	0	0	1	2.000000
6	0	1	1	6	0	1	1	2.000000
6	0	2	1	6	0	2	1	2.000000
6	0	3	1	6	0	3	1	2.000000
6	0	4	1	6	0	4	1	2.000000
6	0	5	1	6	0	5	1	2.000000
6	0	6	1	6	0	6	1	2.000000
6	0	7	1	6	0	7	1	2.000000
6	0	8	1	6	0	8	1	2.000000
6	0	9	1	6	0	9	1	2.000000
6	0	10	1	6	0	10	1	2.000000
6	0	11	1	6	0	11	1	2.000000
6	0	12	1	6	0	12	1	2.000000
6	0	13	1	6	0	13	1	2.000000
6	0	14	1	6	0	14	1	2.000000
6	0	15	1	6	0	15	1	2.000000
6	0	16	1	6	0	16	1	2.000000
6	0	17	1	6	0	17	1	2.000000
6	0	18	1	6	0	18	1	2.000000
6	0	19	1	6	0	19	1	2.000000
6	0	20	1	6	0	20	1	2.000000
6	0	21	1	6	0	21	1	2.000000
6	0	22	1	6	0	22	1	2.000000
6	0	23	1	6	0	23	1	2.000000
6	0	24	1	6	0	24	1	2.000000
6	0	25	1	6	0	25	1	2.000000
6	0	26	1	6	0	26	1	2.000000
6	0	27	1	6	0	27	1	2.000000
6	0	28	1	6	0	28	1	2.000000
6	0	29	1	6	0	29	1	2.000000
6	0	30	1	6	0	30	1	2.000000
6	0	31	1	6	0	31	1	2.000000
6	0	32	1	6	0	32	1	2.000000
6	0	33	1	6	0	33	1	2.000000
6	0	34	1	6	0	34	1	2.000000
6	0	35	1	6	0	35	1	2.000000
6	0	36	1	6	0	36	1	2.000000
6	0	37	1	6	0	37	1	2.000000
6	0	38	1	6	0	38	1	2.000000
6	0	39	1	6	0	39	1	2.000000
6	0	40	1	6	0	40	1	2.000000
6	0	41	1	6	0	41	1	2.000000
6	0	42	1	6	0	42	1	2.000000
6	0	43	1	6	0	43	1	2.000000
6	0	44	1	6	0	44	1	2.000000
6	0	45	1	6	0	45	1	2.000000
6	0	46	1	6	0	46	1	2.000000
6	0	47	1	6	0	47	1	2.000000
6	0	48	1	6	0	48	1	2.000000
6	0	49	1	6	0	49	1	2.000000
6	0	50	1	6	0	50	1	2.000000
6	0	51	1	6	0	51	1	2.000000
6	0	52	1	6	0	52	1	2.000000
6	0	53	1	6	0	53	1	2.000000
6	0	54	1	6	0	54	1	2.000000
6	0	55	1	6	0	55	1	2.000000
6	0	56	1	6	0	56	1	2.000000
6	0	57	1	6	0	57	1	2.000000
6	0	58	1	6	0	58	1	2.000000
6	0	59	1	6	0	59	1	2.000000
6	0	60	1	6	0	60	1	2.000000
6	0	61	1	6	0	61	1	2.000000
6	0	62	1	6	0	62	1	2.000000
6	0	63	1	6	0	63	1	2.000000
6	0	64	1	6	0	64	1	2.000000
6	0	65	1	6	0	65	1	2.000000
6	0	66	1	6	0	66	1	2.000000
6	0	67	1	6	0	67	1	2.000000
6	0	68	1	6	0	68	1	2.000000
6	0	69	1	6	0	69	1	2.000000
6	0	70	1	6	0	70	1	2.000000
6	0	71	1	6	0	71	1	2.000000
6	0	72	1	6	0	72	1	2.000000
6	0	73	1	6	0	73	1	2.000000
6	0	74	1	6	0	74	1	2.000000
6	0	75	1	6	0	75	1	2.000000
6	0	76	1	6	0	76	1	2.000000
6	0	77	1	6	0	77	1	2.000000
6	0	78	1	6	0	78	1	2.000000
6	0	79	1	6	0	79	1	2.000000
6	0	80	1	6	0	80	1	2.000000
6	0	81	1	6	0	81	1	2.000000
6	0	82	1	6	0	82	1	2.000000
6	0	83	1	6	0	83	1	2.000000
6	0	84	1	6	0	84	1	2.000000
6	0	85	1	6	0	85	1	2.000000
6	0	86	1	6	0	86	1	2.000000
6	0	87	1	6	0	87	1	2.000000
6	0	88	1	6	0	88	1	2.000000
6	0	89	1	6	0	89	1	2.000000
6	0	90	1	6	0	90	1	2.000000
6	0	91	1	6	0	91	1	2.000000
6	0	92	1	6	0	92	1	2.000000
6	0	93	1	6	0	93	1	2.000000
6	0	94	1	6	0	94	1	2.000000
6	0	95	1	6	0	95	1	2.000000
6	0	96	1	6	0	96	1	2.000000
6	0	97	1	6	0	97	1	2.000000
6	0	98	1	6	0	98	1	2.000000
6	0	99	1	6	0	99	1	2.000000
6	0	100	1	6	0	100	1	2.000000
6	0	101	1	6	0	101	1	2.000000
6	0	102	1	6	0	102	1	2.000000
6	0	103	1	6	0	103	1	2.000000
6	0	104	1	6	0	104	1	2.000000
6	0	105	1	6	0	105	1	2.000000
6	0	106	1	6	0	106	1	2.000000
6	0	107	1	6	0	107	1	2.000000
6	0	108	1	6	0	108	1	2.000000
6	0	109	1	6	0	109	1	2.000000
6	0	110	1	6	0	110	1	2.000000
6	0	111	1	6	0	111	1	2.000000
6	0	112	1	6	0	112	1	2.000000
6	0	113	1	6	0	113	1	2.000000
6	0	114	1	6	0	114	1	2.000000
6	0	115	1	6	0	115	1	2.000000
6	0	116	1	6	0	116	1	2.000000
6	0	117	1	6	0	117	1	2.000000
6	0	118	1	6	0	118	1	2.000000
6	0	119	1	6	0	119	1	2.000000
6	0	120	1	6	0	120	1	2.000000
6	0	121	1	6	0	121	1	2.000000
6	0	122	1	6	0	122	1	2.000000
6	0	123	1	6	0	123	1	2.000000
6	0	124	1	6	0	124	1	2.000000
6	0	125	1	6	0	125	1	2.000000
6	0	126	1	6	0	126	1	2.000000
6	0	127	1	6	0	127	1	2.000000
6	0	128	1	6	0	128	1	2.000000
6	0	129	1	6	0	129	1	2.000000
6	0	130	1	6	0	130	1	2.000000
6	0	131	1	6	0	131	1	2.000000
6	0	132	1	6	0	132	1	2.000000
6	0	133	1	6	0	133	1	2.000000
6	0	134	1	6	0	134	1	2.000000
6	0	135	1	6	0	135	1	2.000000
6	0	136	1	6	0	136	1	2.000000
6	0	137	1	6	0	137	1	2.000000
6	0	138	1	6	0	138	1	2.000000
6	0	139	1	6	0	139	1	2.000000
6	0	140	1	6	0	140	1	2.000000
6	0	141	1	6	0	141	1	2.000000
6	0	142	1	6	0	142	1	2.000000
6	0	143	1	6	0	143	1	2.000000
6	0	144	1	6	0	144	1	2.000000
6	0	145	1	6	0	145	1	2.000000
6	0	146	1	6	0	146	1	2.000000
6	0	147	1	6	0	147	1	2.000000
6	0	148	1	6	0	148	1	2.000000
6	0	149	1	6	0	149	1	2.000000
6	0	150	1	6	0	150	1	2.000000
6	0	151	1	6	0	151	1	2.000000
6	0	152	1	6	0	152	1	2.000000
6	0	153	1	6	0	153	1	2.000000
6	0	154	1	6	0	154	1	2.000000
6	0	155	1	6	0	155	1	2.000000
6	0	156	1	6	0	156	1	2.000000
6	0	157	1	6	0	157	1	2.000000
6	0	158	1	6	0	158	1	2.000000
6	0	159	1	6	0	159	1	2.000000
6	0	160	1	6	0	160	1	2.000000
6	0	161	1	6	0	161	1	2.000000
6	0	162	1	6	0	162	1	2.000000
6	0	163	1	6	0	163	1	2.000000
6	0	164	1	6	0	164	1	2.000000
6	0	165	1	6	0	165	1	2.000000
6	0	166	1	6	0	166	1	2.000000
6	0	167	1	6	0	167	1	2.000000
6	0	168	1	6	0	168	1	2.000000
6	0	169	1	6	0	169	1	2.000000
6	0	170	1	6	0	170	1	2.000000
6	0	171	1	6	0	171	1	2.000000
6	0	172	1	6	0	172	1	2.000000
6	0	173	1	6	0	173	1	2.000000
6	0	174	1	6	0	174	1	2.000000
6	0	175	1	6	0	175	1	2.000000
6	0	176	1	6	0	176	1	2.000000
6	0	177	1	6	0	177	1	2.000000
6	0	178	1	6	0	178	1	2.000000
6	0	179	1	6	0	179	1	2.000000
6	0	180	1	6	0	180	1	2.000000
6	0	181	1	6	0	181	1	2.000000
6	0	182	1	6	0	182	1	2.000000
6	0	183	1	6	0	183	1	2.000000
6	0	184	1	6	0	184	1	2.000000
6	0	185	1	6	0	185	1	2.000000
6	0	186	1	6	0	186	1	2.000000
6	0	187	1	6	0	187	1	2.000000
6	0	188	1	6	0	188	1	2.000000
6	0	189	1	6	0	189	1	2.000000
6	0	190	1	6	0	190	1	2.000000
6	0	191	1	6	0	191	1	2.000000
6	0	192	1	6	0	192	1	2.000000
6	0	193	1	6	0	193	1	2.000000
6	0	194	1	6	0	194	1	2.000000
6	0	195	1	6	0	195	1	2.000000
6	0	196	1	6	0	196	1	2.000000
6	0	197	1	6	0	197	1	2.000000
6	0	198	1	6	0	198	1	2.000000
6	0	199	1	6	0	199	1	2.000000
6	0	200	1	6	0	200	1	2.000000
7	0	0	1	7	0	0	1	2.000000
7	0	1	1	7	0	1	1	2.000000
7	0	2	1	7	0	2	1	2.000000
7	0	3	1	7	0	3	1	2.000000
7	0	4	1	7	0	4	1	2.000000
7	0	5	1	7	0	5	1	2.000000
7	0	6	1	7	0	6	1	2.000000
7	0	7	1	7	0	7	1	2.000000
7	0	8	1	7	0	8	1	2.000000
7	0	9	1	7	0	9	1	2.000000
7	0	10	1	7	0	10	1	2.000000
7	0	11	1	7	0	11	1	2.000000
7	0	12	1	7	0	12	1	2.000000
7	0	13	1	7	0	13	1	2.000000
7	0	14	1	7	0	14	1	2.000000
7	0	15	1	7	0	15	1	2.000000
7	0	16	1	7	0	16	1	2.000000
7	0	17	1	7	0	17	1	2.000000
7	0	18	1	7	0	18	1	2.000000
7	0	19	1	7	0	19	1	2.000000
7	0	20	1	7	0	20	1	2.000000
7	0	21	1	7	0	21	1	2.000000
7	0	22	1	7	0	22	1	2.000000
7	0	23	1	7	0	23	1	2.000000
7	0	24	1	7	0	24	1	2.000000
7	0	25	1	7	0	25	1	2.000000
7	0	26	1	7	0	26	1	2.000000
7	0	27	1	7	0	27	1	2.000000
7	0	28	1	7	0	28	1	2.000000
7	0	29	1	7	0	29	1	2.000000
7	0	30	1	7	0	30	1	2.000000
7	0	31	1	7	0	31	1	2.000000
7	0	32	1	7	0	32	1	2.000000
7	0	33	1	7	0	33	1	2.000000
7	0	34	1	7	0	34	1	2.000000
7	0	35	1	7	0	35	1	2.000000
7	0	36	1	7	0	36	1	2.000000
7	0	37	1	7	0	37	1	2.000000
7	0	38	1	7	0	38	1	2.000000
7	0	39	1	7	0	39	1	2.000000
7	0	40	1	7	0	40	1	2.000000
7	0	41	1	7	0	41	1	2.000000
7	0	42	1	7	0	42	1	2.000000
7	0	43	1	7	0	43	1	2.000000
7	0	44	1	7	0	44	1	2.000000
7	0	45	1	7	0	45	1	2.000000
7	0	46	1	7	0	46	1	2.000000
7	0	47	1	7	0	47	1	2.000000
7	0	48	1	7	0	48	1	2.000000
7	0	49	1	7	0	49	1	2.000000
7	0	50	1	7	0	50	1	2.000000
7	0	51	1	7	0	51	1	2.000000
7	0	52	1	7	0	52	1	2.000000
7	0	53	1	7	0	53	1	2.000000
7	0	54	1	7	0	54	1	2.000000
7	0	55	1	7	0	55	1	2.000000
7	0	56	1	7	0	56	1	2.000000
7	0	57	1	7	0	57	1	2.000000
7	0	58	1	7	0	58	1	2.000000
7	0	59	1	7	0	59	1	2.000000
7	0	60	1	7	0	60	1	2.000000
7	0	61	1	7	0	61	1	2.000000
7	0	62	1	7	0	62	1	2.000000
7	0	63	1	7	0	63	1	2.000000
7	0	64	1	7	0	64	1	2.000000
7	0	65	1	7	0	65	1	2.000000
7	0	66	1	7	0	66	1	2.000000
7	0	67	1	7	0	67	1	2.000000
7	0	68	1	7	0	68	1	2.000000
7	0	69	1	7	0	69	1	2.000000
7	0	70	1	7	0	70	1	2.000000
7	0	71	1	7	0	71	1	2.000000
7	0	72	1	7	0	72	1	2.000000
7	0	73	1	7	0	73	1	2.000000
7	0	74	1	7	0	74	1	2.000000
7	0	75	1	7	0	75	1	2.000000
7	0	76	1	7	0	76	1	2.000000
7	0	77	1	7	0	77	1	2.000000
7	0	78	1	7	0	78	1	2.000000
7	0	79	1	7	0	79	1	2.000000
7	0	80	1	7	0	80	1	2.000000
7	0	81	1	7	0	81	1	2.000000
7	0	82	1	7	0	82	1	2.000000
7	0	83	1	7	0	83	1	2.000000
7	0	84	1	7	0	84	1	2.000000
7	0	85	1	7	0	85	1	2.000000
7	0	86	1	7	0	86	1	2.000000
7	0	87	1	7	0	87	1	2.000000
7	0	88	1	7	0	88	1	2.000000
7	0	89	1	7	0	89	1	2.000000
7	0	90	1	7	0	90	1	2.000000
7	0	91	1	7	0	91	1	2.000000
7	0	92	1	7	0	92	1	2.000000
7	0	93	1	7	0	93	1	2.000000
7	0	94	1	7	0	94	1	2.000000
7	0	95	1	7	0	95	1	2.000000
7	0	96	1	7	0	96	1	2.000000
7	0	97	1	7	0	97	1	2.000000
7	0	98	1	7	0	98	1	2.000000
7	0	99	1	7	0	99	1	2.000000
7	0	100	1	7	0	100	1	2.000000
7	0	101	1	7	0	101	1	2.000000
7	0	102	1	7	0	102	1	2.000000
7	0	103	1	7	0	103	1	2.000000
7	0	104	1	7	0	104	1	2.000000
7	0	105	1	7	0	105	1	2.000000
7	0	106	1	7	0	106	1	2.000000
7	0	107	1	7	0	107	1	2.000000
7	0	108	1	7	0	108	1	2.000000
7	0	109	1	7	0	109	1	2.000000
7	0	110	1	7	0	110	1	2.000000
7	0	111	1	7	0	111	1	2.000000
7	0	112	1	7	0	112	1	2.000000
7	0	113	1	7	0	113	1	2.000000
7	0	114	1	7	0	114	1	2.000000
7	0	115	1	7	0	115	1	2.000000
7	0	116	1	7	0	116	1	2.000000
7	0	117	1	7	0	117	1	2.000000
7	0	118	1	7	0	118	1	2.000000
7	0	119	1	7	0	119	1	2.000000
7	0	120	1	7	0	120	1	2.000000
7	0	121	1	7	0	121	1	2.000000
7	0	122	1	7	0	122	1	2.000000
7	0	123	1	7	0	123	1	2.000000
7	0	124	1	7	0	124	1	2.000000
7	0	125	1	7	0	125	1	2.000000
7	0	126	1	7	0	126	1	2.000000
7	0	127	1	7	0	127	1	2.000000
7	0	128	1	7	0	128	1	2.000000
7	0	129	1	7	0	129	1	2.000000
7	0	130	1	7	0	130	1	2.000000
7	0	131	1	7	0	131	1	2.000000
7	0	132	1	7	0	132	1	2.000000
7	0	133	1	7	0	133	1	2.000000
7	0	134	1	7	0	134	1	2.000000
7	0	135	1	7	0	135	1	2.000000
7	0	136	1	7	0	136	1	2.000000
7	0	137	1	7	0	137	1	2.000000
7	0	138	1	7	0	138	1	2.000000
7	0	139	1	7	0	139	1	2.000000
7	0	140	1	7	0	140	1	2.000000
7	0	141	1	7	0	141	1	2.000000
7	0	142	1	7	0	142	1	2.000000
7	0	143	1	7	0	143	1	2.000000
7	0	144	1	7	0	144	1	2.000000
7	0	145	1	7	0	145	1	2.000000
7	0	146	1	7	0	146	1	2.000000
7	0	147	1	7	0	147	1	2.000000
7	0	148	1	7	0	148	1	2.000000
7	0	149	1	7	0	149	1	2.000000
7	0	150	1	7	0	150	1	2.000000
7	0	151	1	7	0	151	1	2.000000
7	0	152	1	7	0	152	1	2.000000
7	0	153	1	7	0	153	1	2.000000
7	0	154	1	7	0	154	1	2.000000
7	0	155	1	7	0	155	1	2.000000
7	0	156	1	7	0	156	1	2.000000
7	0	157	1	7	0	157	1	2.000000
7	0	158	1	7	0	158	1	2.000000
7	0	159	1	7	0	159	1	2.000000
7	0	160	1	7	0	160	1	2.000000
7	0	161	1	7	0	161	1	2.000000
7	0	162	1	7	0	162	1	2.000000
7	0	163	1	7	0	163	1	2.000000
7	0	164	1	7	0	164	1	2.000000
7	0	165	1	7	0	165	1	2.000000
7	0	166	1	7	0	166	1	2.000000
7	0	167	1	7	0	167	1	2.000000
7	0	168	1	7	0	168	1	2.000000
7	0	169	1	7	0	169	1	2.000000
7	0	170	1	7	0	170	1	2.000000
7	0	171	1	7	0	171	1	2.000000
7	0	172	1	7	0	172	1	2.000000
7	0	173	1	7	0	173	1	2.000000
7	0	174	1	7	0	174	1	2.000000
7	0	175	1	7	0	175	1	2.000000
7	0	176	1	7	0	176	1	2.000000
7	0	177	1	7	0	177	1	2.000000
7	0	178	1	7	0	178	1	2.000000
7	0	179	1	7	0	179	1	2.000000
7	0	180	1	7	0	180	1	2.000000
7	0	181	1	7	0	181	1	2.000000
7	0	182	1	7	0	182	1	2.000000
7	0	183	1	7	0	183	1	2.000000
7	0	184	1	7	0	184	1	2.000000
7	0	185	1	7	0	185	1	2.000000
7	0	186	1	7	0	186	1	2.000000
7	0	187	1	7	0	187	1	2.000000
7	0	188	1	7	0	188	1	2.000000
7	0	189	1	7	0	189	1	2.000000
7	0	190	1	7	0	190	1	2.000000
7	0	191	1	7	0	191	1	2.000000
7	0	192	1	7	0	192	1	2.000000
7	0	193	1	7	0	193	1	2.000000
7	0	194	1	7	0	194	1	2.000000
7	0	195	1	7	0	195	1	2.000000
7	0	196	1	7	0	196	1	2.000000
7	0	197	1	7	0	197	1	2.000000
7	0	198	1	7	0	198	1	2.000000
7	0	199	1	7	0	199	1	2.000000
7	0	200	1	7	0	200	1	2.000000
8	0	0	1	8	0	0	1	2.000000
8	0	1	1	8	0	1	1	2.000000
8	0	2	1	8	0	2	1	2.000000
8	0	3	1	8	0	3	1	2.000000
8	0	4	1	8	0	4	1	2.000000
8	0	5	1	8	0	5	1	2.000000
8	0	6	1	8	0	6	1	2.000000
8	0	7	1	8	0	7	1	2.000000
8	0	8	1	8	0	8	1	2.000000
8	0	9	1	8	0	9	1	2.000000
8	0	10	1	8	0	10	1	2.000000
8	0	11	1	8	0	11	1	2.000000
8	0	12	1	8	0	12	1	2.000000
8	0	13	1	8	0	13	1	2.000000
8	0	14	1	8	0	14	1	2.000000
8	0	15	1	8	0	15	1	2.000000
8	0	16	1	8	0	16	1	2.000000
8	0	17	1	8	0	17	1	2.000000
8	0	18	1	8	0	18	1	2.000000
8	0	19	1	8	0	19	1	2.000000
8	0	20	1	8	0	20	1	2.000000
8	0	21	1	8	0	21	1	2.000000
8	0	22	1	8	0	22	1	2.000000
8	0	23	1	8	0	23	1	2.000000
8	0	24	1	8	0	24	1	2.000000
8	0	25	1	8	0	25	1	2.000000
8	0	26	1	8	0	26	1	2.000000
8	0	27	1	8	0	27	1	2.000000
8	0	28	1	8	0	28	1	2.000000
8	0	29	1	8	0	29	1	2.000000
8	0	30	1	8	0	30	1	2.000000
8	0	31	1	8	0	31	1	2.000000
8	0	32	1	8	0	32	1	2.000000
8	0	33	1	8	0	33	1	2.000000
8	0	34	1	8	0	34	1	2.000000
8	0	35	1	8	0	35	1	2.000000
8	0	36	1	8	0	36	1	2.000000
8	0	37	1	8	0	37	1	2.000000
8	0	38	1	8	0	38	1	2.000000
8	0	39	1	8	0	39	1	2.000000
8	0	40	1	8	0	40	1	2.000000
8	0	41	1	8	0	41	1	2.000000
8	0	42	1	8	0	42	1	2.000000
8	0	43	1	8	0	43	1	2.000000
8	0	44	1	8	0	44	1	2.000000
8	0	45	1	8	0	45	1	2.000000
8	0	46	1	8	0	46	1	2.000000
8	0	47	1	8	0	47	1	2.000000
8	0	48	1	8	0	48	1	2.000000
8	0	49	1	8	0	49	1	2.000000
8	0	50	1	8	0	50	1	2.000000
8	0	51	1	8	0	51	1	2.000000
8	0	52	1	8	0	52	1	2.000000
8	0	53	1	8	0	53	1	2.000000
8	0	54	1	8	0	54	1	2.000000
8	0	55	1	8	0	55	1	2.000000
8	0	56	1	8	0	56	1	2.000000
8	0	57	1	8	0	57	1	2.000000
8	0	58	1	8	0	58	1	2.000000
8	0	59	1	8	0	59	1	2.000000
8	0	60	1	8	0	60	1	2.000000
8	0	61	1	8	0	61	1	2.000000
8	0	62	1	8	0	62	1	2.000000
8	0	63	1	8	0	63	1	2.000000
8	0	64	1	8	0	64	1	2.000000
8	0	65	1	8	0	65	1	2.000000
8	0	66	1	8	0	66	1	2.000000
8	0	67	1	8	0	67	1	2.000000
8	0	68	1	8	0	68	1	2.000000
8	0	69	1	8	0	69	1	2.000000
8	0	70	1	8	0	70	1	2.000000
8	0	71	1	8	0	71	1	2.000000
8	0	72	1	8	0	72	1	2.000000
8	0	73	1	8	0	73	1	2.000000
8	0	74	1	8	0	74	1	2.000000
8	0	75	1	8	0	75	1	2.000000
8	0	76	1	8	0	76	1	2.000000
8	0	77	1	8	0	77	1	2.000000
8	0	78	1	8	0	78	1	2.000000
8	0	79	1	8	0	79	1	2.000000
8	0	80	1	8	0	80	1	2.000000
8	0	81	1	8	0	81	1	2.000000
8	0	82	1	8	0	82	1	2.000000
8	0	83	1	8	0	83	1	2.000000
8	0	84	1	8	0	84	1	2.000000
8	0	85	1	8	0	85	1	2.000000
8	0	86	1	8	0	86	1	2.000000
8	0	87	1	8	0	87	1	2.000000
8	0	88	1	8	0	88	1	2.000000
8	0	89	1	8	0	89	1	2.000000
8	0	90	1	8	0	90	1	2.000000
8	0	91	1	8	0	91	1	2.000000
8	0	92	1	8	0	92	1	2.000000
8	0	93	1	8	0	93	1	2.000000
8	0	94	1	8	0	94	1	2.000000
8	0	95	1	8	0	95	1	2.000000
8	0	96	1	8	0	96	1	2.000000
8	0	97	1	8	0	97	1	2.000000
8	0	98	1	8	0	98	1	2.000000
8	0	99	1	8	0	99	1	2.000000
8	0	100	1	8	0	100	1	2.000000
8	0	101	1	8	0	101	1	2.000000
8	0	102	1	8	0	102	1	2.000000
8	0	103	1	8	0	103	1	2.000000
8	0	104	1	8	0	104	1	2.000000
8	0	105	1	8	0	105	1	2.000000
8	0	106	1	8	0	106	1	2.000000
8	0	107	1	8	0	107	1	2.000000
8	0	108	1	8	0	108	1	2.000000
8	0	109	1	8	0	109	1	2.000000
8	0	110	1	8	0	110	1	2.000000
8	0	111	1	8	0	111	1	2.000000
8	0	112	1	8	0	112	1	2.000000
8	0	113	1	8	0	113	1	2.000000
8	0	114	1	8	0	114	1	2.000000
8	0	115	1	8	0	115	1	2.000000
8	0	116	1	8	0	116	1	2.000000
8	0	117	1	8	0	117	1	2.000000
8	0	118	1	8	0	118	1	2.000000
8	0	119	1	8	0	119	1	2.000000
8	0	120	1	8	0	120	1	2.000000
8	0	121	1	8	0	121	1	2.000000
8	0	122	1	8	0	122	1	2.000000
8	0	123	1	8	0	123	1	2.000000
8	0	124	1	8	0	124	1	2.000000
8	0	125	1	8	0	125	1	2.000000
8	0	126	1	8	0	126	1	2.000000
8	0	127	1	8	0	127	1	2.000000
8	0	128	1	8	0	128	1	2.000000
8	0	129	1	8	0	129	1	2.000000
8	0	130	1	8	0	130	1	2.000000
8	0	131	1	8	0	131	1	2.000000
8	0	132	1	8	0	132	1	2.000000
8	0	133	1	8	0	133	1	2.000000
8	0	134	1	8	0	134	1	2.000000
8	0	135	1	8	0	135	1	2.000000
8	0	136	1	8	0	136	1	2.000000
8	0	137	1	8	0	137	1	2.000000
8	0	138	1	8	0	138	1	2.000000
8	0	139	1	8	0	139	1	2.000000
8	0	140	1	8	0	140	1	2.000000
8	0	141	1	8	0	141	1	2.000000
8	0	142	1	8	0	142	1	2.000000
8	0	143	1	8	0	143	1	2.000000
8	0	144	1	8	0	144	1	2.000000
8	0	145	1	8	0	145	1	2.000000
8	0	146	1	8	0	146	1	2.000000
8	0	147	1	8	0	147	1	2.000000
8	0	148	1	8	0	148	1	2.000000
8	0	149	1	8	0	149	1	2.000000
8	0	150	1	8	0	150	1	2.000000
8	0	151	1	8	0	151	1	2.000000
8	0	152	1	8	0	152	1	2.000000
8	0	153	1	8	0	153	1	2.000000
8	0	154	1	8	0	154	1	2.000000
8	0	155	1	8	0	155	1	2.000000
8	0	156	1	8	0	156	1	2.000000
8	0	157	1	8	0	157	1	2.000000
8	0	158	1	8	0	158	1	2.000000
